"WHO_VA_code","WHO_VA_title","icd_range_codes_2016","icd_range_codes_2016_expand","WHO_VA_code_num"
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I93","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I92","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I91","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I90","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I89","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I88","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I87","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I86","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I85","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I84","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I83","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I82","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I81","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I80","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I79","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I78","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I77","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I76","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I75","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I74","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I73","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I72","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I71","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I70","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I69","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I68","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I67","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I66","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I65","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I64","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I63","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I62","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I61","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I60","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I59","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I58","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I57","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I56","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I55","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I54","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I53","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I52","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I70","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I71","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I72","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I73","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I74","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I75","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I76","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I77","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I78","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I79","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I80","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I81","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I82","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I83","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I84","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I85","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I86","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I87","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I88","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I89","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I90","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I91","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I92","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I93","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I94","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I95","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I96","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I97","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I98","04.99 "
"VAs-04.99 ","Other and unspecified cardiac disease ","I00-I10; I11.9-I15; I27-I46.0; I47-I50.0; I50.9-I52; I70-I99 ","I99","04.99 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I110","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I20","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I21","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I22","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I23","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I24","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I25","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I26","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I461","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I469","04.01 "
"VAs-04.01 ","Acute cardiac disease6 ","I11.0; I20-I26; I46.1; I46.9; I50.1 ","I501","04.01 "
"VAs-04.02 ","Stroke ","I60-I69 ","I60","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I61","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I62","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I63","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I64","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I65","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I66","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I67","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I68","04.02 "
"VAs-04.02 ","Stroke ","I60-I69 ","I69","04.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J00","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J01","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J02","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J03","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J04","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J05","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J06","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J07","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J08","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J09","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J10","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J11","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J12","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J13","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J14","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J15","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J16","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J17","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J18","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J19","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J20","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J21","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J22","01.02 "
"VAs-01.02 ","Acute respiratory infection, including pneumonia ","J00-J22; J85 ","J85","01.02 "
"VAs-05.01 ","Chronic obstructive pulmonary disease (COPD) ","J40-J44 ","J40","05.01 "
"VAs-05.01 ","Chronic obstructive pulmonary disease (COPD) ","J40-J44 ","J41","05.01 "
"VAs-05.01 ","Chronic obstructive pulmonary disease (COPD) ","J40-J44 ","J42","05.01 "
"VAs-05.01 ","Chronic obstructive pulmonary disease (COPD) ","J40-J44 ","J43","05.01 "
"VAs-05.01 ","Chronic obstructive pulmonary disease (COPD) ","J40-J44 ","J44","05.01 "
"VAs-05.02 ","Asthma ","J45-J46 ","J45","05.02 "
"VAs-05.02 ","Asthma ","J45-J46 ","J46","05.02 "
"VAs-06.02 ","Liver cirrhosis7 ","K70.2; K70.3; K71.7; K74 ","K702","06.02 "
"VAs-06.02 ","Liver cirrhosis7 ","K70.2; K70.3; K71.7; K74 ","K703","06.02 "
"VAs-06.02 ","Liver cirrhosis7 ","K70.2; K70.3; K71.7; K74 ","K717","06.02 "
"VAs-06.02 ","Liver cirrhosis7 ","K70.2; K70.3; K71.7; K74 ","K74","06.02 "
"VAs-07.01 ","Renal failure ","N17-N19 ","N17","07.01 "
"VAs-07.01 ","Renal failure ","N17-N19 ","N18","07.01 "
"VAs-07.01 ","Renal failure ","N17-N19 ","N19","07.01 "
"VAs-09.01 ","Ectopic pregnancy ","O00 ","O00","09.01 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O01","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O02","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O20","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O21","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O22","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O23","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O24","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O25","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O26","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O27","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O28","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O29","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O30","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O31","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O32","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O33","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O34","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O35","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O36","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O37","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O38","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O39","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O40","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O41","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O42","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O43","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O44","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O45","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O47","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O48","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O49","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O50","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O51","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O52","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O53","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O54","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O55","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O56","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O57","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O58","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O59","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O60","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O61","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O62","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O68","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O69","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O70","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O713","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O714","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O715","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O716","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O717","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O718","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O719","09.99 "
"VAs-09.99 ","Other and unspecified maternal cause ","O01-O02; O20-O45; O47-O62; O68-O70; O71.3-O71.9; O73-O84; O86-O99 ","O73","09.99 "
