icd10_code,cghr_code,cghr_label,wbd10_kind_depth,wbd10_codex4,wbd10_codex2,wbd10_code,wbd10_codex4_title,wbd10_codex2_title,wbd10_title,icd10_range
H95,14,Other NCDs,3,2,2F,2F03,Noncommunicable diseases,"Skin, Musculoskeletal, Sensse Organ, Oral disorders",Sense organ disorders,"H00-H06,H11-H59,H61-H62,H69,H72-H95"
I00,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I01,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I02,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I03,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I05,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I06,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I07,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I08,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I09,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I10,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I11,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I12,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I13,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I14,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I15,12,Other CVD,3,2,2G,2G02,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart diseases,I10-I15
I20,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I21,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I22,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I23,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I24,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I25,9,Ischemic Heart Disease,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I26,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I27,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I28,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I30,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I31,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I32,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I33,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I34,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I35,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I36,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I37,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I38,12,Other CVD,3,2,2G,2G01,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,"I00-I09,I38"
I39,12,Other CVD,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I40,12,Other CVD,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I41,12,Other CVD,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
I42,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I43,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I44,12,Other CVD,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I45,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I46,12,Other CVD,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I47,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I48,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I49,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I50,12,Other CVD,3,2,2G,2G05,Noncommunicable diseases,Cardiovascular diseases,Heart failure,I50
I51,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I52,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I60,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I61,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I62,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I63,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I64,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I65,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I66,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I67,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I68,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I69,10,Stroke,3,2,2G,2G04,Noncommunicable diseases,Cardiovascular diseases,Cerebrovascular disease,"I60-I69,G45-G46,G81-G83"
I70,12,Other CVD,3,2,2G,2G03,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart diseases,"I20-I25,I44,I46,I70,R55,R96"
I71,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I72,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I73,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I74,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I75,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I76,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I77,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I78,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I79,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I80,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I81,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I82,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I83,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I84,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I85,12,Other CVD,3,2,2J,2J01,Noncommunicable diseases,Digestive diseases,Gastro-oesophageal,"K20-K23,K25-K31,I85,R12,R13"
I86,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I87,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I88,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I89,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I90,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I91,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I92,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I93,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I94,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I95,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I96,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I97,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I98,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
I99,12,Other CVD,3,2,2G,2G06,Noncommunicable diseases,Cardiovascular diseases,Other cardiovascular diseases,"I26-I28,I31,I34-I37,I42-I43,I45,I47-I49,I51-I52,I71-I84,I86-I99,R00-R01,R03"
J00,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J01,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J02,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J03,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J04,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J05,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J06,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J07,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J08,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J09,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J10,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J11,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J12,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J13,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J14,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J15,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J16,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J17,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J18,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J19,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J20,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J21,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J22,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J30,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J31,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J32,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J33,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J34,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J35,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J36,1,Acute resp.,3,1,1J,1J01,"Communicable, maternal, perinatal and nutritional conditions",Respiratory infections,Acute respiratory infections,"H65-H68,H70-H71,J00-J22,J32,J36,J85-J86,P23,U04"
J37,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J38,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J39,7,Chronic Resp.,3,2,2H,2H02,Noncommunicable diseases,Chronic Respiratory diseases,Other chronic respiratory diseases,"J30-J31,J33-J35,J37-J39,J60-J62,J64,J66-J84,J90-J92,J94-J99,R04-R06,R84,R91"
J40,7,Chronic Resp.,3,2,2H,2H01,Noncommunicable diseases,Chronic Respiratory diseases,Asthma and Chronic obstructive pulmonary disease,"J40-J47,J63,J93"
J41,7,Chronic Resp.,3,2,2H,2H01,Noncommunicable diseases,Chronic Respiratory diseases,Asthma and Chronic obstructive pulmonary disease,"J40-J47,J63,J93"
J42,7,Chronic Resp.,3,2,2H,2H01,Noncommunicable diseases,Chronic Respiratory diseases,Asthma and Chronic obstructive pulmonary disease,"J40-J47,J63,J93"
J43,7,Chronic Resp.,3,2,2H,2H01,Noncommunicable diseases,Chronic Respiratory diseases,Asthma and Chronic obstructive pulmonary disease,"J40-J47,J63,J93"
J44,7,Chronic Resp.,3,2,2H,2H01,Noncommunicable diseases,Chronic Respiratory diseases,Asthma and Chronic obstructive pulmonary disease,"J40-J47,J63,J93"
