kind,kind_depth,chapter,code,title
category,1,IX,I34,Nonrheumatic mitral valve disorders
category,2,IX,I34.0,Mitral (valve) insufficiency
category,2,IX,I34.1,Mitral (valve) prolapse
category,2,IX,I34.2,Nonrheumatic mitral (valve) stenosis
category,2,IX,I34.8,Other nonrheumatic mitral valve disorders
category,2,IX,I34.9,"Nonrheumatic mitral valve disorder, unspecified"
category,1,IX,I35,Nonrheumatic aortic valve disorders
category,2,IX,I35.0,Aortic (valve) stenosis
category,2,IX,I35.1,Aortic (valve) insufficiency
category,2,IX,I35.2,Aortic (valve) stenosis with insufficiency
category,2,IX,I35.8,Other aortic valve disorders
category,2,IX,I35.9,"Aortic valve disorder, unspecified"
category,1,IX,I36,Nonrheumatic tricuspid valve disorders
category,2,IX,I36.0,Nonrheumatic tricuspid (valve) stenosis
category,2,IX,I36.1,Nonrheumatic tricuspid (valve) insufficiency
category,2,IX,I36.2,Nonrheumatic tricuspid (valve) stenosis with insufficiency
category,2,IX,I36.8,Other nonrheumatic tricuspid valve disorders
category,2,IX,I36.9,"Nonrheumatic tricuspid valve disorder, unspecified"
category,1,IX,I37,Pulmonary valve disorders
category,2,IX,I37.0,Pulmonary valve stenosis
category,2,IX,I37.1,Pulmonary valve insufficiency
category,2,IX,I37.2,Pulmonary valve stenosis with insufficiency
category,2,IX,I37.8,Other pulmonary valve disorders
category,2,IX,I37.9,"Pulmonary valve disorder, unspecified"
category,1,IX,I38,"Endocarditis, valve unspecified"
category,1,IX,I39,Endocarditis and heart valve disorders in diseases classified elsewhere
category,2,IX,I39.0,Mitral valve disorders in diseases classified elsewhere
category,2,IX,I39.1,Aortic valve disorders in diseases classified elsewhere
category,2,IX,I39.2,Tricuspid valve disorders in diseases classified elsewhere
category,2,IX,I39.3,Pulmonary valve disorders in diseases classified elsewhere
category,2,IX,I39.4,Multiple valve disorders in diseases classified elsewhere
category,2,IX,I39.8,"Endocarditis, valve unspecified, in diseases classified elsewhere"
category,1,IX,I40,Acute myocarditis
category,2,IX,I40.0,Infective myocarditis
category,2,IX,I40.1,Isolated myocarditis
category,2,IX,I40.8,Other acute myocarditis
category,2,IX,I40.9,"Acute myocarditis, unspecified"
category,1,IX,I41,Myocarditis in diseases classified elsewhere
category,2,IX,I41.0,Myocarditis in bacterial diseases classified elsewhere
category,2,IX,I41.1,Myocarditis in viral diseases classified elsewhere
category,2,IX,I41.2,Myocarditis in other infectious and parasitic diseases classified elsewhere
category,2,IX,I41.8,Myocarditis in other diseases classified elsewhere
category,1,IX,I42,Cardiomyopathy
category,2,IX,I42.0,Dilated cardiomyopathy
category,2,IX,I42.1,Obstructive hypertrophic cardiomyopathy
category,2,IX,I42.2,Other hypertrophic cardiomyopathy
category,2,IX,I42.3,Endomyocardial (eosinophilic) disease
category,2,IX,I42.4,Endocardial fibroelastosis
category,2,IX,I42.5,Other restrictive cardiomyopathy
category,2,IX,I42.6,Alcoholic cardiomyopathy
category,2,IX,I42.7,Cardiomyopathy due to drugs and other external agents
category,2,IX,I42.8,Other cardiomyopathies
category,2,IX,I42.9,"Cardiomyopathy, unspecified"
category,1,IX,I43,Cardiomyopathy in diseases classified elsewhere
category,2,IX,I43.0,Cardiomyopathy in infectious and parasitic diseases classified elsewhere
category,2,IX,I43.1,Cardiomyopathy in metabolic diseases
category,2,IX,I43.2,Cardiomyopathy in nutritional diseases
category,2,IX,I43.8,Cardiomyopathy in other diseases classified elsewhere
category,1,IX,I44,Atrioventricular and left bundle-branch block
category,2,IX,I44.0,"Atrioventricular block, first degree"
category,2,IX,I44.1,"Atrioventricular block, second degree"
category,2,IX,I44.2,"Atrioventricular block, complete"
category,2,IX,I44.3,Other and unspecified atrioventricular block
category,2,IX,I44.4,Left anterior fascicular block
category,2,IX,I44.5,Left posterior fascicular block
category,2,IX,I44.6,Other and unspecified fascicular block
category,2,IX,I44.7,"Left bundle-branch block, unspecified"
category,1,IX,I45,Other conduction disorders
category,2,IX,I45.0,Right fascicular block
category,2,IX,I45.1,Other and unspecified right bundle-branch block
category,2,IX,I45.2,Bifascicular block
category,2,IX,I45.3,Trifascicular block
category,2,IX,I45.4,Nonspecific intraventricular block
category,2,IX,I45.5,Other specified heart block
category,2,IX,I45.6,Pre-excitation syndrome
category,2,IX,I45.8,Other specified conduction disorders
category,2,IX,I45.9,"Conduction disorder, unspecified"
category,1,IX,I46,Cardiac arrest
category,2,IX,I46.0,Cardiac arrest with successful resuscitation
category,2,IX,I46.1,"Sudden cardiac death, so described"
category,2,IX,I46.9,"Cardiac arrest, unspecified"
category,1,IX,I47,Paroxysmal tachycardia
category,2,IX,I47.0,Re-entry ventricular arrhythmia
category,2,IX,I47.1,Supraventricular tachycardia
category,2,IX,I47.2,Ventricular tachycardia
category,2,IX,I47.9,"Paroxysmal tachycardia, unspecified"
category,1,IX,I48,Atrial fibrillation and flutter
category,2,IX,I48.0,Paroxysmal atrial fibrillation
category,2,IX,I48.1,Persistent atrial fibrillation
category,2,IX,I48.2,Chronic atrial fibrillation
category,2,IX,I48.3,Typical atrial flutter
category,2,IX,I48.4,Atypical atrial flutter
category,2,IX,I48.9,"Atrial fibrillation and atrial flutter, unspecified"
category,1,IX,I49,Other cardiac arrhythmias
category,2,IX,I49.0,Ventricular fibrillation and flutter
category,2,IX,I49.1,Atrial premature depolarization
category,2,IX,I49.2,Junctional premature depolarization
category,2,IX,I49.3,Ventricular premature depolarization
category,2,IX,I49.4,Other and unspecified premature depolarization
category,2,IX,I49.5,Sick sinus syndrome
category,2,IX,I49.8,Other specified cardiac arrhythmias
category,2,IX,I49.9,"Cardiac arrhythmia, unspecified"
category,1,IX,I50,Heart failure
category,2,IX,I50.0,Congestive heart failure
category,2,IX,I50.1,Left ventricular failure
category,2,IX,I50.9,"Heart failure, unspecified"
category,1,IX,I51,Complications and ill-defined descriptions of heart disease
category,2,IX,I51.0,"Cardiac septal defect, acquired"
category,2,IX,I51.1,"Rupture of chordae tendineae, not elsewhere classified"
category,2,IX,I51.2,"Rupture of papillary muscle, not elsewhere classified"
category,2,IX,I51.3,"Intracardiac thrombosis, not elsewhere classified"
category,2,IX,I51.4,"Myocarditis, unspecified"
category,2,IX,I51.5,Myocardial degeneration
category,2,IX,I51.6,"Cardiovascular disease, unspecified"
category,2,IX,I51.7,Cardiomegaly
category,2,IX,I51.8,Other ill-defined heart diseases
category,2,IX,I51.9,"Heart disease, unspecified"
category,1,IX,I52,Other heart disorders in diseases classified elsewhere
category,2,IX,I52.0,Other heart disorders in bacterial diseases classified elsewhere
category,2,IX,I52.1,Other heart disorders in other infectious and parasitic diseases classified elsewhere
category,2,IX,I52.8,Other heart disorders in other diseases classified elsewhere
block,1,IX,I60-I69,Cerebrovascular diseases
category,1,IX,I60,Subarachnoid haemorrhage
category,2,IX,I60.0,Subarachnoid haemorrhage from carotid siphon and bifurcation
category,2,IX,I60.1,Subarachnoid haemorrhage from middle cerebral artery
category,2,IX,I60.2,Subarachnoid haemorrhage from anterior communicating artery
category,2,IX,I60.3,Subarachnoid haemorrhage from posterior communicating artery
category,2,IX,I60.4,Subarachnoid haemorrhage from basilar artery
category,2,IX,I60.5,Subarachnoid haemorrhage from vertebral artery
category,2,IX,I60.6,Subarachnoid haemorrhage from other intracranial arteries
category,2,IX,I60.7,"Subarachnoid haemorrhage from intracranial artery, unspecified"
category,2,IX,I60.8,Other subarachnoid haemorrhage
category,2,IX,I60.9,"Subarachnoid haemorrhage, unspecified"
category,1,IX,I61,Intracerebral haemorrhage
category,2,IX,I61.0,"Intracerebral haemorrhage in hemisphere, subcortical"
category,2,IX,I61.1,"Intracerebral haemorrhage in hemisphere, cortical"
category,2,IX,I61.2,"Intracerebral haemorrhage in hemisphere, unspecified"
category,2,IX,I61.3,Intracerebral haemorrhage in brain stem
category,2,IX,I61.4,Intracerebral haemorrhage in cerebellum
category,2,IX,I61.5,"Intracerebral haemorrhage, intraventricular"
category,2,IX,I61.6,"Intracerebral haemorrhage, multiple localized"
category,2,IX,I61.8,Other intracerebral haemorrhage
category,2,IX,I61.9,"Intracerebral haemorrhage, unspecified"
category,1,IX,I62,Other nontraumatic intracranial haemorrhage
category,2,IX,I62.0,Nontraumatic subdural haemorrhage
category,2,IX,I62.1,Nontraumatic extradural haemorrhage
category,2,IX,I62.9,"Intracranial haemorrhage (nontraumatic), unspecified"
category,1,IX,I63,Cerebral infarction
category,2,IX,I63.0,Cerebral infarction due to thrombosis of precerebral arteries
category,2,IX,I63.1,Cerebral infarction due to embolism of precerebral arteries
category,2,IX,I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries
category,2,IX,I63.3,Cerebral infarction due to thrombosis of cerebral arteries
category,2,IX,I63.4,Cerebral infarction due to embolism of cerebral arteries
category,2,IX,I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries
category,2,IX,I63.6,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic"
category,2,IX,I63.8,Other cerebral infarction
category,2,IX,I63.9,"Cerebral infarction, unspecified"
category,1,IX,I64,"Stroke, not specified as haemorrhage or infarction"
category,1,IX,I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction"
category,2,IX,I65.0,Occlusion and stenosis of vertebral artery
category,2,IX,I65.1,Occlusion and stenosis of basilar artery
category,2,IX,I65.2,Occlusion and stenosis of carotid artery
category,2,IX,I65.3,Occlusion and stenosis of multiple and bilateral precerebral arteries
category,2,IX,I65.8,Occlusion and stenosis of other precerebral artery
category,2,IX,I65.9,Occlusion and stenosis of unspecified precerebral artery
category,1,IX,I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction"
category,2,IX,I66.0,Occlusion and stenosis of middle cerebral artery
category,2,IX,I66.1,Occlusion and stenosis of anterior cerebral artery
category,2,IX,I66.2,Occlusion and stenosis of posterior cerebral artery
category,2,IX,I66.3,Occlusion and stenosis of cerebellar arteries
category,2,IX,I66.4,Occlusion and stenosis of multiple and bilateral cerebral arteries
category,2,IX,I66.8,Occlusion and stenosis of other cerebral artery
category,2,IX,I66.9,Occlusion and stenosis of unspecified cerebral artery
category,1,IX,I67,Other cerebrovascular diseases
category,2,IX,I67.0,"Dissection of cerebral arteries, nonruptured"
category,2,IX,I67.1,"Cerebral aneurysm, nonruptured"
category,2,IX,I67.2,Cerebral atherosclerosis
category,2,IX,I67.3,Progressive vascular leukoencephalopathy
category,2,IX,I67.4,Hypertensive encephalopathy
category,2,IX,I67.5,Moyamoya disease
category,2,IX,I67.6,Nonpyogenic thrombosis of intracranial venous system
category,2,IX,I67.7,"Cerebral arteritis, not elsewhere classified"
category,2,IX,I67.8,Other specified cerebrovascular diseases
category,2,IX,I67.9,"Cerebrovascular disease, unspecified"
category,1,IX,I68,Cerebrovascular disorders in diseases classified elsewhere
category,2,IX,I68.0,Cerebral amyloid angiopathy
category,2,IX,I68.1,Cerebral arteritis in infectious and parasitic diseases classified elsewhere
category,2,IX,I68.2,Cerebral arteritis in other diseases classified elsewhere
category,2,IX,I68.8,Other cerebrovascular disorders in diseases classified elsewhere
category,1,IX,I69,Sequelae of cerebrovascular disease
category,2,IX,I69.0,Sequelae of subarachnoid haemorrhage
category,2,IX,I69.1,Sequelae of intracerebral haemorrhage
category,2,IX,I69.2,Sequelae of other nontraumatic intracranial haemorrhage
category,2,IX,I69.3,Sequelae of cerebral infarction
category,2,IX,I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction"
category,2,IX,I69.8,Sequelae of other and unspecified cerebrovascular diseases
block,1,IX,I70-I79,"Diseases of arteries, arterioles and capillaries"
category,1,IX,I70,Atherosclerosis
category,2,IX,I70.0,Atherosclerosis of aorta
category,2,IX,I70.1,Atherosclerosis of renal artery
category,2,IX,I70.2,Atherosclerosis of arteries of extremities
category,2,IX,I70.8,Atherosclerosis of other arteries
category,2,IX,I70.9,Generalized and unspecified atherosclerosis
category,1,IX,I71,Aortic aneurysm and dissection
category,2,IX,I71.0,Dissection of aorta [any part]
category,2,IX,I71.1,"Thoracic aortic aneurysm, ruptured"
category,2,IX,I71.2,"Thoracic aortic aneurysm, without mention of rupture"
category,2,IX,I71.3,"Abdominal aortic aneurysm, ruptured"
category,2,IX,I71.4,"Abdominal aortic aneurysm, without mention of rupture"
category,2,IX,I71.5,"Thoracoabdominal aortic aneurysm, ruptured"
category,2,IX,I71.6,"Thoracoabdominal aortic aneurysm, without mention of rupture"
category,2,IX,I71.8,"Aortic aneurysm of unspecified site, ruptured"
category,2,IX,I71.9,"Aortic aneurysm of unspecified site, without mention of rupture"
category,1,IX,I72,Other aneurysm and dissection
category,2,IX,I72.0,Aneurysm and dissection of carotid artery
category,2,IX,I72.1,Aneurysm and dissection of artery of upper extremity
category,2,IX,I72.2,Aneurysm and dissection of renal artery
category,2,IX,I72.3,Aneurysm and dissection of iliac artery
category,2,IX,I72.4,Aneurysm and dissection of artery of lower extremity
category,2,IX,I72.5,Aneurysm and dissection of other precerebral arteries
category,2,IX,I72.6,Aneurysm and dissection of vertebral artery
category,2,IX,I72.8,Aneurysm and dissection of other specified arteries
category,2,IX,I72.9,Aneurysm and dissection of unspecified site
category,1,IX,I73,Other peripheral vascular diseases
category,2,IX,I73.0,Raynaud syndrome
category,2,IX,I73.1,Thromboangiitis obliterans [Buerger]
category,2,IX,I73.8,Other specified peripheral vascular diseases
category,2,IX,I73.9,"Peripheral vascular disease, unspecified"
category,1,IX,I74,Arterial embolism and thrombosis
category,2,IX,I74.0,Embolism and thrombosis of abdominal aorta
category,2,IX,I74.1,Embolism and thrombosis of other and unspecified parts of aorta
category,2,IX,I74.2,Embolism and thrombosis of arteries of upper extremities
category,2,IX,I74.3,Embolism and thrombosis of arteries of lower extremities
category,2,IX,I74.4,"Embolism and thrombosis of arteries of extremities, unspecified"
category,2,IX,I74.5,Embolism and thrombosis of iliac artery
category,2,IX,I74.8,Embolism and thrombosis of other arteries
category,2,IX,I74.9,Embolism and thrombosis of unspecified artery
category,1,IX,I77,Other disorders of arteries and arterioles
category,2,IX,I77.0,"Arteriovenous fistula, acquired"
category,2,IX,I77.1,Stricture of artery
category,2,IX,I77.2,Rupture of artery
category,2,IX,I77.3,Arterial fibromuscular dysplasia
category,2,IX,I77.4,Coeliac artery compression syndrome
