icd10_kind,icd10_kind_depth,icd10_chapter,icd10_code,icd10_title,icd11_kind,icd11_kind_depth,icd11_chapter,icd11_code,icd11_title,icd11_foundation_url,icd11_linear_url
category,2,VII,H04.0,Dacryoadenitis,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.1,Other disorders of lacrimal gland,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.2,Epiphora,category,1,21,MC13,Epiphora,http://id.who.int/icd/entity/1611503766,http://id.who.int/icd/release/11/2022-02/mms/1611503766
category,2,VII,H04.3,Acute and unspecified inflammation of lacrimal passages,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.4,Chronic inflammation of lacrimal passages,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.5,Stenosis and insufficiency of lacrimal passages,category,2,09,9A11.Z,"Disorders of lacrimal drainage system, unspecified",http://id.who.int/icd/entity/1464034329,http://id.who.int/icd/release/11/2022-02/mms/1807441683/unspecified
category,2,VII,H04.6,Other changes in lacrimal passages,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.8,Other disorders of lacrimal system,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H04.9,"Disorder of lacrimal system, unspecified",category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,1,VII,H05,Disorders of orbit,category,1,09,9A2Z,"Disorders of orbit, unspecified",http://id.who.int/icd/entity/73394252,http://id.who.int/icd/release/11/2022-02/mms/73394252/unspecified
category,2,VII,H05.0,Acute inflammation of orbit,category,2,09,9A22.Z,"Orbital inflammation, unspecified",http://id.who.int/icd/entity/490666746,http://id.who.int/icd/release/11/2022-02/mms/490666746/unspecified
category,2,VII,H05.1,Chronic inflammatory disorders of orbit,category,2,09,9A22.Z,"Orbital inflammation, unspecified",http://id.who.int/icd/entity/490666746,http://id.who.int/icd/release/11/2022-02/mms/490666746/unspecified
category,2,VII,H05.2,Exophthalmic conditions,category,3,09,9A20.00,Outward displacement of eyeball,http://id.who.int/icd/entity/2096451605,http://id.who.int/icd/release/11/2022-02/mms/1781942437
category,2,VII,H05.3,Deformity of orbit,category,1,09,9A2Z,"Disorders of orbit, unspecified",http://id.who.int/icd/entity/431922561,http://id.who.int/icd/release/11/2022-02/mms/73394252/unspecified
category,2,VII,H05.4,Enophthalmos,category,2,09,9A20.Z,"Displacement of eyeball, unspecified",http://id.who.int/icd/entity/1117762038,http://id.who.int/icd/release/11/2022-02/mms/1117762038/unspecified
category,2,VII,H05.5,Retained (old) foreign body following penetrating wound of orbit,category,2,22,NA06.2,Retained foreign body following penetrating wound of orbit,http://id.who.int/icd/entity/1797194284,http://id.who.int/icd/release/11/2022-02/mms/105174385
category,2,VII,H05.8,Other disorders of orbit,category,1,09,9A2Z,"Disorders of orbit, unspecified",http://id.who.int/icd/entity/73394252,http://id.who.int/icd/release/11/2022-02/mms/73394252/unspecified
category,2,VII,H05.9,"Disorder of orbit, unspecified",category,1,09,9A2Z,"Disorders of orbit, unspecified",http://id.who.int/icd/entity/73394252,http://id.who.int/icd/release/11/2022-02/mms/73394252/unspecified
category,1,VII,H06,Disorders of lacrimal system and orbit in diseases classified elsewhere,category,1,09,9A4Z,"Disorders of the ocular adnexa or orbit, unspecified",http://id.who.int/icd/entity/946652467,http://id.who.int/icd/release/11/2022-02/mms/946652467/unspecified
category,2,VII,H06.0,Disorders of lacrimal system in diseases classified elsewhere,category,1,09,9A1Z,"Disorders of lacrimal apparatus, unspecified",http://id.who.int/icd/entity/1628710366,http://id.who.int/icd/release/11/2022-02/mms/1628710366/unspecified
category,2,VII,H06.1,Parasitic infestation of orbit in diseases classified elsewhere,category,1,09,9A81,Parasites in the anterior chamber of the eye,http://id.who.int/icd/entity/1732165712,http://id.who.int/icd/release/11/2022-02/mms/1732165712
category,2,VII,H06.2,Dysthyroid exophthalmos,category,2,05,5A02.0,Thyrotoxicosis with diffuse goitre,http://id.who.int/icd/entity/713028385,http://id.who.int/icd/release/11/2022-02/mms/713028385
category,2,VII,H06.3,Other disorders of orbit in diseases classified elsewhere,category,1,09,9A2Z,"Disorders of orbit, unspecified",http://id.who.int/icd/entity/73394252,http://id.who.int/icd/release/11/2022-02/mms/73394252/unspecified
block,1,VII,H10-H13,Disorders of conjunctiva,category,1,09,9A6Z,"Disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1471747216,http://id.who.int/icd/release/11/2022-02/mms/1471747216/unspecified
category,1,VII,H10,Conjunctivitis,category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H10.0,Mucopurulent conjunctivitis,category,3,09,9A60.3Z,"Mucopurulent conjunctivitis, unspecified",http://id.who.int/icd/entity/1527773104,http://id.who.int/icd/release/11/2022-02/mms/1527773104/unspecified
category,2,VII,H10.1,Acute atopic conjunctivitis,category,3,09,9A60.0Z,"Papillary conjunctivitis, unspecified",http://id.who.int/icd/entity/392841027,http://id.who.int/icd/release/11/2022-02/mms/392841027/unspecified
category,2,VII,H10.2,Other acute conjunctivitis,category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H10.3,"Acute conjunctivitis, unspecified",category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H10.4,Chronic conjunctivitis,category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H10.5,Blepharoconjunctivitis,category,2,09,9A60.4,Blepharoconjunctivitis,http://id.who.int/icd/entity/956823887,http://id.who.int/icd/release/11/2022-02/mms/956823887
category,2,VII,H10.8,Other conjunctivitis,category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H10.9,"Conjunctivitis, unspecified",category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/831696556,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,1,VII,H11,Other disorders of conjunctiva,category,2,09,9A61.Z,"Certain specified disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1423532858,http://id.who.int/icd/release/11/2022-02/mms/1423532858/unspecified
category,2,VII,H11.0,Pterygium,category,2,09,9A61.1,Pterygium,http://id.who.int/icd/entity/1207385905,http://id.who.int/icd/release/11/2022-02/mms/1207385905
category,2,VII,H11.1,Conjunctival degenerations and deposits,category,2,09,9A61.6,Conjunctival or subconjunctival degenerations or deposits,http://id.who.int/icd/entity/582808229,http://id.who.int/icd/release/11/2022-02/mms/582808229
category,2,VII,H11.2,Conjunctival scars,category,2,09,9A61.3,Conjunctival scars,http://id.who.int/icd/entity/1443996250,http://id.who.int/icd/release/11/2022-02/mms/1443996250
category,2,VII,H11.3,Conjunctival haemorrhage,category,2,09,9A61.5,Conjunctival or subconjunctival haemorrhage,http://id.who.int/icd/entity/861564880,http://id.who.int/icd/release/11/2022-02/mms/861564880
category,2,VII,H11.4,Other conjunctival vascular disorders and cysts,category,3,09,9A61.4Z,"Conjunctival vascular disorders, unspecified",http://id.who.int/icd/entity/1085602908,http://id.who.int/icd/release/11/2022-02/mms/1085602908/unspecified
category,2,VII,H11.8,Other specified disorders of conjunctiva,category,2,09,9A61.Z,"Certain specified disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1423532858,http://id.who.int/icd/release/11/2022-02/mms/1423532858/unspecified
category,2,VII,H11.9,"Disorder of conjunctiva, unspecified",category,2,09,9A61.Z,"Certain specified disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1423532858,http://id.who.int/icd/release/11/2022-02/mms/1423532858/unspecified
category,1,VII,H13,Disorders of conjunctiva in diseases classified elsewhere,category,1,09,9A6Z,"Disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1161821779,http://id.who.int/icd/release/11/2022-02/mms/1471747216/unspecified
category,2,VII,H13.0,Filarial infection of conjunctiva,category,1,09,9A6Z,"Disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1161821779,http://id.who.int/icd/release/11/2022-02/mms/1471747216/unspecified
category,2,VII,H13.1,Conjunctivitis in infectious and parasitic diseases classified elsewhere,category,2,09,9A60.Z,"Conjunctivitis, unspecified",http://id.who.int/icd/entity/1069783578,http://id.who.int/icd/release/11/2022-02/mms/831696556/unspecified
category,2,VII,H13.2,Conjunctivitis in other diseases classified elsewhere,category,1,09,9A6Z,"Disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1265552101,http://id.who.int/icd/release/11/2022-02/mms/1471747216/unspecified
category,2,VII,H13.3,Ocular pemphigoid,category,1,09,9A62,Mucous membrane pemphigoid with ocular involvement,http://id.who.int/icd/entity/953963439,http://id.who.int/icd/release/11/2022-02/mms/953963439
category,2,VII,H13.8,Other disorders of conjunctiva in diseases classified elsewhere,category,1,09,9A6Z,"Disorders of conjunctiva, unspecified",http://id.who.int/icd/entity/1161821779,http://id.who.int/icd/release/11/2022-02/mms/1471747216/unspecified
block,1,VII,H15-H22,"Disorders of sclera, cornea, iris and ciliary body",category,1,09,9B3Z,"Disorders of the eyeball - anterior segment, unspecified",http://id.who.int/icd/entity/65880823,http://id.who.int/icd/release/11/2022-02/mms/65880823/unspecified
category,1,VII,H15,Disorders of sclera,category,1,09,9B5Z,"Disorders of sclera, unspecified",http://id.who.int/icd/entity/1402642515,http://id.who.int/icd/release/11/2022-02/mms/1402642515/unspecified
category,2,VII,H15.0,Scleritis,category,1,09,9B51,Scleritis,http://id.who.int/icd/entity/2097802831,http://id.who.int/icd/release/11/2022-02/mms/2097802831
category,2,VII,H15.1,Episcleritis,category,1,09,9B50,Episcleritis,http://id.who.int/icd/entity/406987739,http://id.who.int/icd/release/11/2022-02/mms/406987739
category,2,VII,H15.8,Other disorders of sclera,category,1,09,9B52,Scleral staphyloma,http://id.who.int/icd/entity/1938712729,http://id.who.int/icd/release/11/2022-02/mms/1938712729
category,2,VII,H15.9,"Disorder of sclera, unspecified",category,1,09,9B5Z,"Disorders of sclera, unspecified",http://id.who.int/icd/entity/1402642515,http://id.who.int/icd/release/11/2022-02/mms/1402642515/unspecified
category,1,VII,H16,Keratitis,category,1,09,9A7Z,"Disorders of the cornea, unspecified",http://id.who.int/icd/entity/980864631,http://id.who.int/icd/release/11/2022-02/mms/980864631/unspecified
category,2,VII,H16.0,Corneal ulcer,category,1,09,9A76,Corneal ulcer,http://id.who.int/icd/entity/2089700977,http://id.who.int/icd/release/11/2022-02/mms/2089700977
category,2,VII,H16.1,Other superficial keratitis without conjunctivitis,category,2,09,9A78.Z,"Certain specified disorders of cornea, unspecified",http://id.who.int/icd/entity/432374757,http://id.who.int/icd/release/11/2022-02/mms/1058351226/unspecified
category,2,VII,H16.2,Keratoconjunctivitis,category,1,09,9A7Z,"Disorders of the cornea, unspecified",http://id.who.int/icd/entity/741260397,http://id.who.int/icd/release/11/2022-02/mms/980864631/unspecified
category,2,VII,H16.3,Interstitial and deep keratitis,category,2,09,9A78.Z,"Certain specified disorders of cornea, unspecified",http://id.who.int/icd/entity/136519310,http://id.who.int/icd/release/11/2022-02/mms/1058351226/unspecified
category,2,VII,H16.4,Corneal neovascularization,category,2,09,9A78.0,Corneal neovascularization,http://id.who.int/icd/entity/2077068570,http://id.who.int/icd/release/11/2022-02/mms/2077068570
category,2,VII,H16.8,Other keratitis,category,1,09,9A7Z,"Disorders of the cornea, unspecified",http://id.who.int/icd/entity/980864631,http://id.who.int/icd/release/11/2022-02/mms/980864631/unspecified
category,2,VII,H16.9,"Keratitis, unspecified",category,1,09,9A7Z,"Disorders of the cornea, unspecified",http://id.who.int/icd/entity/741260397,http://id.who.int/icd/release/11/2022-02/mms/980864631/unspecified
category,1,VII,H17,Corneal scars and opacities,category,2,09,9A77.Z,"Corneal scars or opacities, unspecified",http://id.who.int/icd/entity/1115438392,http://id.who.int/icd/release/11/2022-02/mms/1115438392/unspecified
category,2,VII,H17.0,Adherent leukoma,category,2,09,9A77.1,Adherent leukoma,http://id.who.int/icd/entity/1618380530,http://id.who.int/icd/release/11/2022-02/mms/1618380530
category,2,VII,H17.1,Other central corneal opacity,category,2,09,9A77.Z,"Corneal scars or opacities, unspecified",http://id.who.int/icd/entity/1115438392,http://id.who.int/icd/release/11/2022-02/mms/1115438392/unspecified
category,2,VII,H17.8,Other corneal scars and opacities,category,2,09,9A77.Z,"Corneal scars or opacities, unspecified",http://id.who.int/icd/entity/1115438392,http://id.who.int/icd/release/11/2022-02/mms/1115438392/unspecified
category,2,VII,H17.9,"Corneal scar and opacity, unspecified",category,2,09,9A77.Z,"Corneal scars or opacities, unspecified",http://id.who.int/icd/entity/1115438392,http://id.who.int/icd/release/11/2022-02/mms/1115438392/unspecified
category,1,VII,H18,Other disorders of cornea,category,2,09,9A78.Z,"Certain specified disorders of cornea, unspecified",http://id.who.int/icd/entity/1058351226,http://id.who.int/icd/release/11/2022-02/mms/1058351226/unspecified
category,2,VII,H18.0,Corneal pigmentations and deposits,category,2,09,9A78.1,Corneal pigmentations or deposits,http://id.who.int/icd/entity/787633484,http://id.who.int/icd/release/11/2022-02/mms/787633484
category,2,VII,H18.1,Bullous keratopathy,category,3,09,9A78.20,Bullous keratopathy,http://id.who.int/icd/entity/1270454490,http://id.who.int/icd/release/11/2022-02/mms/1270454490
category,2,VII,H18.2,Other corneal oedema,category,3,09,9A78.2Z,"Corneal oedema, unspecified",http://id.who.int/icd/entity/1058326567,http://id.who.int/icd/release/11/2022-02/mms/1058326567/unspecified
category,2,VII,H18.3,Changes in corneal membranes,category,2,09,9A78.3,Changes in corneal membranes,http://id.who.int/icd/entity/1516176819,http://id.who.int/icd/release/11/2022-02/mms/1516176819
category,2,VII,H18.4,Corneal degeneration,category,2,09,9A78.4,Corneal degeneration,http://id.who.int/icd/entity/699504167,http://id.who.int/icd/release/11/2022-02/mms/699504167
category,2,VII,H18.5,Hereditary corneal dystrophies,category,2,09,9A70.Z,"Hereditary corneal dystrophies, unspecified",http://id.who.int/icd/entity/1291475891,http://id.who.int/icd/release/11/2022-02/mms/1291475891/unspecified
category,2,VII,H18.6,Keratoconus,category,3,09,9A78.50,Keratoconus,http://id.who.int/icd/entity/945228622,http://id.who.int/icd/release/11/2022-02/mms/945228622
category,2,VII,H18.7,Other corneal deformities,category,3,09,9A78.5Z,"Corneal deformities, unspecified",http://id.who.int/icd/entity/1562167000,http://id.who.int/icd/release/11/2022-02/mms/1562167000/unspecified
category,2,VII,H18.8,Other specified disorders of cornea,category,2,09,9A78.Z,"Certain specified disorders of cornea, unspecified",http://id.who.int/icd/entity/1058351226,http://id.who.int/icd/release/11/2022-02/mms/1058351226/unspecified
