icd11_chapter,icd11_code,icd11_title,icd10_chapter,icd10_code,icd10_title,icd11_linear_url
6,6A61.Z,"Bipolar type II disorder, unspecified",V,F31,Bipolar affective disorder,http://id.who.int/icd/release/11/2022-02/mms/199053300/unspecified
6,6A62,Cyclothymic disorder,V,F34.0,Cyclothymia,http://id.who.int/icd/release/11/2022-02/mms/1427638883
6,6A6Y,Other specified bipolar or related disorders,V,F31.9,"Bipolar affective disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/613065957/other
6,6A6Z,"Bipolar or related disorders, unspecified",V,F31.9,"Bipolar affective disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/613065957/unspecified
6,nan,Depressive disorders,V,F32.9,"Depressive episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1563440232
6,6A70,Single episode depressive disorder,V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/578635574
6,6A70.0,"Single episode depressive disorder, mild",V,F32.0,Mild depressive episode,http://id.who.int/icd/release/11/2022-02/mms/1922675618
6,6A70.1,"Single episode depressive disorder, moderate, without psychotic symptoms",V,F32.1,Moderate depressive episode,http://id.who.int/icd/release/11/2022-02/mms/399670840
6,6A70.2,"Single episode depressive disorder, moderate, with psychotic symptoms",V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/651947494
6,6A70.3,"Single episode depressive disorder, severe, without psychotic symptoms",V,F32.2,Severe depressive episode without psychotic symptoms,http://id.who.int/icd/release/11/2022-02/mms/1669279433
6,6A70.4,"Single episode depressive disorder, severe, with psychotic symptoms",V,F32.3,Severe depressive episode with psychotic symptoms,http://id.who.int/icd/release/11/2022-02/mms/104129373
6,6A70.5,"Single episode depressive disorder, unspecified severity",V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/554273362
6,6A70.6,"Single episode depressive disorder, currently in partial remission",V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/1841833296
6,6A70.7,"Single episode depressive disorder, currently in full remission",V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/1024740497
6,6A70.Y,Other specified single episode depressive disorder,V,F32.8,Other depressive episodes,http://id.who.int/icd/release/11/2022-02/mms/578635574/other
6,6A70.Z,"Single episode depressive disorder, unspecified",V,F32,Depressive episode,http://id.who.int/icd/release/11/2022-02/mms/578635574/unspecified
6,6A71,Recurrent depressive disorder,V,F33,Recurrent depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/1194756772
6,6A71.0,"Recurrent depressive disorder, current episode mild",V,F33.0,"Recurrent depressive disorder, current episode mild",http://id.who.int/icd/release/11/2022-02/mms/1851882275
6,6A71.1,"Recurrent depressive disorder, current episode moderate, without psychotic symptoms",V,F33.1,"Recurrent depressive disorder, current episode moderate",http://id.who.int/icd/release/11/2022-02/mms/187348663
6,6A71.2,"Recurrent depressive disorder, current episode moderate, with psychotic symptoms",V,F33,Recurrent depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/419823765
6,6A71.3,"Recurrent depressive disorder, current episode severe, without psychotic symptoms",V,F33.2,"Recurrent depressive disorder, current episode severe without psychotic symptoms",http://id.who.int/icd/release/11/2022-02/mms/2139612744
6,6A71.4,"Recurrent depressive disorder, current episode severe, with psychotic symptoms",V,F33.3,"Recurrent depressive disorder, current episode severe with psychotic symptoms",http://id.who.int/icd/release/11/2022-02/mms/449588190
6,6A71.5,"Recurrent depressive disorder, current episode, unspecified severity",V,F33,Recurrent depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/1905765233
6,6A71.6,"Recurrent depressive disorder, currently in partial remission",V,F33,Recurrent depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/1110405006
6,6A71.7,"Recurrent depressive disorder, currently in full remission",V,F33.4,"Recurrent depressive disorder, currently in remission",http://id.who.int/icd/release/11/2022-02/mms/1763883082
6,6A71.Y,Other specified recurrent depressive disorder,V,F33.8,Other recurrent depressive disorders,http://id.who.int/icd/release/11/2022-02/mms/1194756772/other
6,6A71.Z,"Recurrent depressive disorder, unspecified",V,F33,Recurrent depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/1194756772/unspecified
6,6A72,Dysthymic disorder,V,F34.1,Dysthymia,http://id.who.int/icd/release/11/2022-02/mms/810797047
6,6A73,Mixed depressive and anxiety disorder,V,F41.2,Mixed anxiety and depressive disorder,http://id.who.int/icd/release/11/2022-02/mms/314468192
6,6A7Y,Other specified depressive disorders,V,F32.9,"Depressive episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1563440232/other
6,6A7Z,"Depressive disorders, unspecified",V,F32.9,"Depressive episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1563440232/unspecified
6,6A80,Symptomatic and course presentations for mood episodes in mood disorders,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/496273089
6,6A80.0,Prominent anxiety symptoms in mood episodes,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1119039346
6,6A80.1,Panic attacks in mood episodes,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1383708356
6,6A80.2,Current depressive episode persistent,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1906190365
6,6A80.3,Current depressive episode with melancholia,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/802537726
6,6A80.4,Seasonal pattern of mood episode onset,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/822487798
6,6A80.5,Rapid cycling,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/567063364
6,6A8Y,Other specified mood disorders,V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/76398729/other
6,6A8Z,"Mood disorders, unspecified",V,F30.9,"Manic episode, unspecified",http://id.who.int/icd/release/11/2022-02/mms/76398729/unspecified
6,nan,Anxiety or fear-related disorders,V,F41,Other anxiety disorders,http://id.who.int/icd/release/11/2022-02/mms/1336943699
6,6B00,Generalised anxiety disorder,V,F41.1,Generalized anxiety disorder,http://id.who.int/icd/release/11/2022-02/mms/1712535455
6,6B01,Panic disorder,V,F41.0,Panic disorder [episodic paroxysmal anxiety],http://id.who.int/icd/release/11/2022-02/mms/56162827
6,6B02,Agoraphobia,V,F40.0,Agoraphobia,http://id.who.int/icd/release/11/2022-02/mms/530592394
6,6B03,Specific phobia,V,F40.2,Specific (isolated) phobias,http://id.who.int/icd/release/11/2022-02/mms/239513569
6,6B04,Social anxiety disorder,V,F40.1,Social phobias,http://id.who.int/icd/release/11/2022-02/mms/2062286624
6,6B05,Separation anxiety disorder,V,F93.0,Separation anxiety disorder of childhood,http://id.who.int/icd/release/11/2022-02/mms/830200631
6,6B06,Selective mutism,V,F94.0,Elective mutism,http://id.who.int/icd/release/11/2022-02/mms/167946871
6,6B0Y,Other specified anxiety or fear-related disorders,V,F41.8,Other specified anxiety disorders,http://id.who.int/icd/release/11/2022-02/mms/1336943699/other
6,6B0Z,"Anxiety or fear-related disorders, unspecified",V,F41,Other anxiety disorders,http://id.who.int/icd/release/11/2022-02/mms/1336943699/unspecified
6,nan,Obsessive-compulsive or related disorders,V,F99-F99,Unspecified mental disorder,http://id.who.int/icd/release/11/2022-02/mms/1321276661
6,6B20,Obsessive-compulsive disorder,V,F42,Obsessive-compulsive disorder,http://id.who.int/icd/release/11/2022-02/mms/1582741816
6,6B20.0,Obsessive-compulsive disorder with fair to good insight,V,F42,Obsessive-compulsive disorder,http://id.who.int/icd/release/11/2022-02/mms/1015764596
6,6B20.1,Obsessive-compulsive disorder with poor to absent insight,V,F42,Obsessive-compulsive disorder,http://id.who.int/icd/release/11/2022-02/mms/1994177297
6,6B20.Z,"Obsessive-compulsive disorder, unspecified",V,F42,Obsessive-compulsive disorder,http://id.who.int/icd/release/11/2022-02/mms/1582741816/unspecified
6,6B21,Body dysmorphic disorder,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/731724655
6,6B21.0,Body dysmorphic disorder with fair to good insight,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/1674048969
6,6B21.1,Body dysmorphic disorder with poor to absent insight,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/959548182
6,6B21.Z,"Body dysmorphic disorder, unspecified",V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/731724655/unspecified
6,6B22,Olfactory reference disorder,V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1119008568
6,6B22.0,Olfactory reference disorder with fair to good insight,V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1880326300
6,6B22.1,Olfactory reference disorder with poor to absent insight,V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/2057185272
6,6B22.Z,"Olfactory reference disorder, unspecified",V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1119008568/unspecified
6,6B23,Hypochondriasis,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/675329566
6,6B23.0,Hypochondriasis with fair to good insight,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/80299449
6,6B23.1,Hypochondriasis with poor to absent insight,V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/280906289
6,6B23.Z,"Hypochondriasis, unspecified",V,F45.2,Hypochondriacal disorder,http://id.who.int/icd/release/11/2022-02/mms/675329566/unspecified
6,6B24,Hoarding disorder,V,F63.8,Other habit and impulse disorders,http://id.who.int/icd/release/11/2022-02/mms/1991016628
6,6B24.0,Hoarding disorder with fair to good insight,V,F63.8,Other habit and impulse disorders,http://id.who.int/icd/release/11/2022-02/mms/1515067172
6,6B24.1,Hoarding disorder with poor to absent insight,V,F63.8,Other habit and impulse disorders,http://id.who.int/icd/release/11/2022-02/mms/1355001928
6,6B24.Z,"Hoarding disorder, unspecified",V,F63.8,Other habit and impulse disorders,http://id.who.int/icd/release/11/2022-02/mms/1991016628/unspecified
6,6B25,Body-focused repetitive behaviour disorders,V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1121465374
6,6B25.0,Trichotillomania,V,F63.3,Trichotillomania,http://id.who.int/icd/release/11/2022-02/mms/1253999657
6,6B25.1,Excoriation disorder,XII,L98.1,Factitial dermatitis,http://id.who.int/icd/release/11/2022-02/mms/726494117
6,6B25.Y,Other specified body-focused repetitive behaviour disorders,V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1121465374/other
6,6B25.Z,"Body-focused repetitive behaviour disorders, unspecified",V,F42.8,Other obsessive-compulsive disorders,http://id.who.int/icd/release/11/2022-02/mms/1121465374/unspecified
6,6B2Y,Other specified obsessive-compulsive or related disorders,V,F99-F99,Unspecified mental disorder,http://id.who.int/icd/release/11/2022-02/mms/1321276661/other
6,6B2Z,"Obsessive-compulsive or related disorders, unspecified",V,F99-F99,Unspecified mental disorder,http://id.who.int/icd/release/11/2022-02/mms/1321276661/unspecified
6,nan,Disorders specifically associated with stress,V,F43,"Reaction to severe stress, and adjustment disorders",http://id.who.int/icd/release/11/2022-02/mms/991786158
6,6B40,Post traumatic stress disorder,V,F43.1,Post-traumatic stress disorder,http://id.who.int/icd/release/11/2022-02/mms/2070699808
6,6B41,Complex post traumatic stress disorder,V,F62.0,Enduring personality change after catastrophic experience,http://id.who.int/icd/release/11/2022-02/mms/585833559
6,6B42,Prolonged grief disorder,V,F43,"Reaction to severe stress, and adjustment disorders",http://id.who.int/icd/release/11/2022-02/mms/1183832314
6,6B43,Adjustment disorder,V,F43.2,Adjustment disorders,http://id.who.int/icd/release/11/2022-02/mms/264310751
6,6B44,Reactive attachment disorder,V,F94.1,Reactive attachment disorder of childhood,http://id.who.int/icd/release/11/2022-02/mms/1867081699
6,6B45,Disinhibited social engagement disorder,V,F94.2,Disinhibited attachment disorder of childhood,http://id.who.int/icd/release/11/2022-02/mms/467941148
6,6B4Y,Other specified disorders specifically associated with stress,V,F43.8,Other reactions to severe stress,http://id.who.int/icd/release/11/2022-02/mms/991786158/other
6,6B4Z,"Disorders specifically associated with stress, unspecified",V,F43,"Reaction to severe stress, and adjustment disorders",http://id.who.int/icd/release/11/2022-02/mms/991786158/unspecified
6,nan,Dissociative disorders,V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/108180424
6,6B60,Dissociative neurological symptom disorder,V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1069443471
6,6B60.0,"Dissociative neurological symptom disorder, with visual disturbance",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/197468567
6,6B60.1,"Dissociative neurological symptom disorder, with auditory disturbance",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/604711335
6,6B60.2,"Dissociative neurological symptom disorder, with vertigo or dizziness",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1155836908
6,6B60.3,"Dissociative neurological symptom disorder, with other sensory disturbance",V,F44.6,Dissociative anaesthesia and sensory loss,http://id.who.int/icd/release/11/2022-02/mms/1608456538
6,6B60.4,"Dissociative neurological symptom disorder, with non-epileptic seizures",V,F44.5,Dissociative convulsions,http://id.who.int/icd/release/11/2022-02/mms/1620688958
6,6B60.5,"Dissociative neurological symptom disorder, with speech disturbance",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1504141213
6,6B60.6,"Dissociative neurological symptom disorder, with paresis or weakness",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1367613958
6,6B60.7,"Dissociative neurological symptom disorder, with gait disturbance",V,F48.9,"Neurotic disorder, unspecified",http://id.who.int/icd/release/11/2022-02/mms/1604145596
6,6B60.8,"Dissociative neurological symptom disorder, with movement disturbance",V,F44.4,Dissociative motor disorders,http://id.who.int/icd/release/11/2022-02/mms/536986325
