wva2022_code,wva2022_title,icd10_range,icd10_code
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I39
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I40
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I41
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I42
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I43
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I44
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I45
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I46
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I47
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I48
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I49
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I50
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I51
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I52
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I53
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I54
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I55
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I56
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I57
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I58
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I59
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I60
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I61
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I62
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I63
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I64
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I65
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I66
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I67
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I68
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I69
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I70
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I71
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I72
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I73
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I74
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I75
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I76
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I77
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I78
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I79
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I80
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I81
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I82
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I83
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I84
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I85
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I86
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I87
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I88
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I89
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I90
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I91
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I92
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I93
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I94
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I95
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I96
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I97
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I98
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I99
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I100
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I101
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I102
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I103
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I104
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I105
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I106
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I107
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I108
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I109
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I110
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I111
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I112
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I113
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I114
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I115
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I116
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I117
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I118
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I119
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I120
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I121
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I122
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I123
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I124
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I125
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I126
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I127
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I128
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I129
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I130
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I131
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I132
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I133
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I134
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I135
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I136
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I137
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I138
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I139
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I140
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I141
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I142
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I143
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I144
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I145
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I146
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I147
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I148
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I149
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I150
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I151
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I152
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I153
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I154
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I155
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I156
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I157
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I158
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I159
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I160
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I161
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I162
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I163
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I164
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I165
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I166
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I167
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I168
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I169
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I170
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I171
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I172
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I173
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I174
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I175
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I176
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I177
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I178
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I179
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I180
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I181
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I182
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I183
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I184
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I185
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I186
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I187
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I188
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I189
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I190
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I191
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I192
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I193
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I194
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I195
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I196
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I197
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I198
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I199
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I200
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I201
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I202
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I203
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I204
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I205
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I206
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I207
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I208
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I209
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I210
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I211
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I212
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I213
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I214
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I215
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I216
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I217
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I218
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I219
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I220
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I221
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I222
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I223
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I224
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I225
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I226
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I227
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I228
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I229
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I230
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I231
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I232
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I233
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I234
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I235
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I236
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I237
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I238
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I239
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I240
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I241
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I242
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I243
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I244
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I245
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I246
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I247
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I248
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I249
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I250
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I251
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I252
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I253
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I254
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I255
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I256
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I257
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I258
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I259
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I260
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I261
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I262
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I263
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I264
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I265
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I266
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I267
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I268
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I269
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I270
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I271
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I272
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I273
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I274
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I275
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I276
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I277
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I278
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I279
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I280
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I281
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I282
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I283
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I284
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I285
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I286
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I287
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I288
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I289
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I290
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I291
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I292
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I293
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I294
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I295
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I296
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I297
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I298
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I299
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I300
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I301
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I302
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I303
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I304
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I305
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I306
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I307
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I308
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I309
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I310
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I311
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I312
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I313
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I314
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I315
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I316
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I317
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I318
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I319
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I320
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I321
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I322
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I323
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I324
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I325
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I326
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I327
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I328
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I329
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I330
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I331
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I332
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I333
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I334
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I335
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I336
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I337
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I338
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I339
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I340
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I341
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I342
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I343
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I344
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I345
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I346
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I347
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I348
4.99,Other and unspecified cardiac disease,"I00-10,I15-509",I349
